FID_1,aet,dtr,eto,frac,lulc,pawc,precip,wy,POINT_X,POINT_Y,POINT_Z
1004,634.21601712,100.00000000,1887.28571429,0.41772125,10.75510204,0.16000000,1344.91204959,879.74977330,769998.82908600000,9234967.81776000000,0.00000000000
1005,935.22503607,1402.70270270,1735.71171171,0.49112374,6.02702703,0.12945946,1643.17964241,969.03997418,756480.59278000000,9229729.16739000000,0.00000000000
1006,911.84680645,1453.84615385,1779.23076923,0.51581662,8.07692308,0.11923077,1509.29057664,858.30807730,758902.56410700000,9229425.06926000000,0.00000000000
1007,988.36175984,1229.26829268,1798.82926829,0.59574066,10.41463415,0.16414634,1425.74073159,671.69019299,760909.04526800000,9229826.68836000000,0.00000000000
1008,832.26600305,1441.79104478,1776.88059701,0.49436970,10.16417910,0.12164179,1431.78476818,853.19467209,761230.73067400000,9227391.60475000000,0.00000000000
1009,879.23407593,1200.00000000,1811.24000000,0.55263290,9.78000000,0.17000000,1380.33218750,711.54835938,762824.86163800000,9228784.46092000000,0.00000000000
1010,545.29330037,100.00000000,1864.93333333,0.36803430,11.00000000,0.16000000,1341.71633301,936.38910116,766255.26832400000,9229779.46440000000,0.00000000000
1011,506.68526752,226.92307692,1848.03846154,0.33578934,9.61538462,0.16115384,1342.07577280,1000.95458750,764638.94018300000,9229797.05248000000,0.00000000000
1012,594.18610179,466.66666667,1840.96666667,0.38290282,8.76666667,0.16333333,1359.21866455,954.28935750,763881.27319200000,9230863.46282000000,0.00000000000
1013,683.44863337,800.00000000,1828.93939394,0.42568743,8.93939394,0.16636364,1395.05121774,920.04157604,762350.80482600000,9231284.50925000000,0.00000000000
1014,893.89010222,1134.78260870,1812.59420290,0.52870715,8.76811594,0.16304348,1469.17551765,794.21565313,759981.14308000000,9231971.42276000000,0.00000000000
1015,917.31480269,1461.81818182,1762.03636364,0.48124687,5.32727273,0.11763636,1687.05836071,990.08521729,756100.62730700000,9232034.17188000000,0.00000000000
1016,916.18299950,1333.33333333,1804.91666667,0.52145017,7.47222222,0.14333333,1562.29541185,841.28872257,758312.72205600000,9233399.92843000000,0.00000000000
1017,999.68060303,1239.62264151,1796.00000000,0.55064217,9.49056604,0.16207547,1667.36698712,816.91711656,757067.72890600000,9235332.08728000000,0.00000000000
1018,928.65268567,929.93197279,1813.92517007,0.52921345,9.40136054,0.16965987,1593.09666972,821.45285678,758966.61629400000,9236124.92158000000,0.00000000000
1019,1020.71646118,100.00000000,1860.00000000,0.68338551,9.50000000,0.16000000,1337.76501465,471.42999268,765509.97385200000,9230164.47541000000,0.00000000000
1020,755.72805617,580.55555556,1896.11111111,0.52492942,10.72222222,0.17277778,1329.41276381,683.97133043,777539.53274800000,9233480.84902000000,0.00000000000
1021,673.97154236,420.00000000,1889.40000000,0.46465165,8.00000000,0.17600001,1308.66949463,776.63180237,775710.74287600000,9234286.38343000000,0.00000000000
1022,822.51561331,802.12765957,1879.53191489,0.56526038,10.46808511,0.16638298,1290.10254685,633.11393511,777507.44967600000,9235073.25234000000,0.00000000000
1023,707.50426654,411.94029851,1881.71641791,0.46850803,8.13432836,0.16283582,1269.87342584,804.67208589,776072.55916500000,9237117.84418000000,0.00000000000
1024,631.39407203,280.95238095,1881.04761905,0.42609462,8.00000000,0.16904762,1299.82952300,850.26942226,774755.98446700000,9235480.88728000000,0.00000000000
1025,563.82892733,303.63636364,1871.29090909,0.36346778,9.18181818,0.17018182,1346.49600275,988.65867254,771368.33054500000,9236523.97218000000,0.00000000000
1026,489.37493064,100.00000000,1875.90909091,0.31314229,9.86363636,0.16000000,1326.64795477,1071.05117520,772924.21717600000,9237437.67725000000,0.00000000000
1027,602.28562309,248.64864865,1846.91891892,0.34388840,9.78378378,0.16135135,1436.75324971,1147.99644017,770830.04584600000,9240209.28370000000,0.00000000000
1028,671.17866890,548.97959184,1832.53061224,0.38655885,9.35714286,0.16408163,1465.81816506,1061.54023836,768710.17716200000,9239381.82925000000,0.00000000000
1029,600.90101574,209.67741935,1845.79032258,0.36833518,9.95161290,0.16548387,1416.91693312,1036.98640196,767702.33614000000,9237409.31164000000,0.00000000000
1030,889.69848435,842.85714286,1816.10389610,0.50724217,9.25974026,0.16675325,1516.28714584,854.51811211,765504.20107100000,9238948.75773000000,0.00000000000
1031,777.05597139,432.39436620,1827.81690141,0.46294786,10.01408451,0.16647887,1462.22662096,886.51520353,764648.95736300000,9237139.55442000000,0.00000000000
1032,937.57829786,820.71428571,1821.17142857,0.54843954,10.14285714,0.17321429,1513.92250105,758.24314548,761959.91484300000,9236909.96420000000,0.00000000000
1033,1216.57969040,873.77049180,1929.55191257,0.64851258,7.35519126,0.15016394,1764.20956404,682.99667595,760428.03718700000,9242226.22061000000,0.00000000000
1034,1242.94390309,660.54421769,1895.70068027,0.66905131,8.00680272,0.16843538,1694.76850652,648.61411069,762551.52234400000,9241408.65424000000,0.00000000000
1035,1130.03860899,791.13924051,1876.98734177,0.57226734,9.01898734,0.15582279,1748.62436493,871.02185720,763997.47954400000,9243314.36378000000,0.00000000000
1036,945.40704462,719.67213115,1834.96174863,0.47851214,8.17486339,0.16852459,1672.17693725,1059.42549083,766911.15510600000,9243293.18899000000,0.00000000000
1037,663.24092981,643.43434343,1834.69696970,0.33064438,7.43434343,0.17171717,1612.74565232,1367.98321348,769490.94609100000,9243845.83018000000,0.00000000000
1038,771.70072632,906.36363636,1858.83636364,0.34425894,8.04545455,0.15790909,1746.16953902,1464.26926824,768236.94505000000,9246673.16170000000,0.00000000000
1039,682.19741244,581.08108108,1834.02702703,0.28246433,9.86486486,0.20189189,1771.65487753,1734.77755820,769945.64861000000,9248875.39510000000,0.00000000000
1040,827.44874814,1085.96491228,1856.84210526,0.34557690,9.19298246,0.15245614,1853.86666602,1579.03993038,767312.63329700000,9248813.45592000000,0.00000000000
1041,1006.97373087,1391.80327869,1933.27868852,0.45964140,6.99180328,0.13163934,1895.03828105,1180.59037381,762935.94629600000,9246919.74799000000,0.00000000000
1042,1232.71470764,1434.00000000,1970.99000000,0.59819932,6.80000000,0.12320000,1916.53249756,826.23383011,759094.69426100000,9246940.70127000000,0.00000000000
1043,930.69553630,1500.00000000,1969.08888889,0.47046187,10.15555556,0.11000000,1891.34199761,1047.44466146,757979.58041400000,9245044.01071000000,0.00000000000
1044,877.06336574,1500.00000000,1963.76315789,0.45040671,9.36842105,0.11000000,1863.99684223,1071.25047543,758040.63438800000,9243766.04866000000,0.00000000000
1045,836.87222672,902.08333333,1888.29166667,0.54287965,9.58333333,0.16729167,1246.09229533,707.84080633,777432.83482200000,9238686.33436000000,0.00000000000
1046,583.01810930,100.00000000,1879.02702703,0.36444551,10.18918919,0.16000000,1284.80458852,1016.15935125,775083.41583700000,9239121.76744000000,0.00000000000
1047,570.75814453,100.00000000,1874.96000000,0.34418680,9.29333333,0.16000000,1328.63600586,1089.85088379,774991.25382200000,9240408.52866000000,0.00000000000
1048,529.81696594,124.00000000,1867.64000000,0.30500614,7.00000000,0.16300000,1338.86399902,1207.49099609,774061.56620500000,9241455.73540000000,0.00000000000
1049,660.58071216,559.70149254,1841.71641791,0.35799557,5.91044776,0.16417910,1453.51417473,1179.02234524,771739.82380700000,9241972.73355000000,0.00000000000
1050,693.09471032,720.96774194,1836.98387097,0.36241805,6.00000000,0.16564516,1469.42419237,1216.70806491,772072.63854100000,9243437.68182000000,0.00000000000
1051,583.60175759,114.28571429,1854.60714286,0.32012821,7.21428571,0.16178571,1352.58142526,1240.72144427,774815.85536900000,9242951.09157000000,0.00000000000
1052,639.09674126,356.14035088,1830.57894737,0.31631439,9.26315789,0.17859649,1505.15175910,1386.26924167,772657.89978200000,9244761.78163000000,0.00000000000
1053,650.48787052,500.00000000,1785.82352941,0.30218078,9.76470588,0.20999999,1500.56576574,1503.96388298,774273.99774500000,9247029.18089000000,0.00000000000
1054,659.14897702,495.06172840,1818.12345679,0.28933343,9.80246914,0.20938271,1647.09802849,1621.22272256,771707.39040400000,9247527.88379000000,0.00000000000
1055,648.30252366,676.19047619,1884.38095238,0.40099262,6.00000000,0.16523809,1246.66095843,969.87024216,776841.05985800000,9240318.46048000000,0.00000000000
1056,732.47037888,1068.75000000,1888.18750000,0.46629556,6.93750000,0.17750000,1222.66750336,839.46343994,778178.90331700000,9239931.61721000000,0.00000000000
1057,661.13429042,575.00000000,1872.53571429,0.41373532,6.71428571,0.20571428,1213.82284982,937.12942505,779215.60904400000,9241082.82570000000,0.00000000000
1058,632.31568367,525.80645161,1777.77419355,0.37157058,9.74193548,0.20870967,1243.38096963,1070.52503032,781099.19981400000,9244650.67763000000,0.00000000000
1059,641.78663881,556.45161290,1821.75806452,0.37963811,9.41935484,0.20677419,1235.44016389,1050.45170839,778635.68107200000,9242582.49874000000,0.00000000000
1060,665.22858974,271.42857143,1869.42857143,0.39322150,6.00000000,0.18142857,1263.87642997,1026.92336164,776574.15749000000,9241698.46802000000,0.00000000000
1061,638.89861826,500.00000000,1827.38461538,0.36547584,9.69230769,0.20999999,1267.08807843,1109.68384728,777242.66567500000,9242881.46764000000,0.00000000000
1062,636.44700036,500.00000000,1791.23076923,0.34840554,9.84615385,0.20999999,1295.59731821,1191.03653189,776681.34749200000,9244104.95761000000,0.00000000000
1063,645.39776611,500.00000000,1814.76470588,0.34503306,8.58823529,0.20999999,1342.03765510,1225.70117906,775706.88441500000,9244076.72409000000,0.00000000000
1064,638.37582397,510.71428571,1750.19642857,0.32689132,9.85714286,0.20946428,1343.06625584,1315.77125331,777060.18971000000,9245757.82319000000,0.00000000000
1065,635.59662076,486.20689655,1778.62068966,0.31632005,9.31034483,0.20706896,1404.79655299,1374.33552078,774876.10887300000,9244907.79692000000,0.00000000000
1066,654.51016066,500.00000000,1838.72222222,0.43332333,6.22222222,0.20999999,1334.68887668,857.01235962,785089.52612300000,9240928.62860000000,0.00000000000
1067,735.65045966,690.16393443,1693.26229508,0.41861616,7.40983607,0.20049181,1566.11261887,1021.04168038,786521.21565700000,9243516.38036000000,0.00000000000
1068,647.26040788,650.00000000,1727.06818182,0.38738436,8.50000000,0.20250000,1450.26817183,1024.82388444,785732.63145900000,9244185.68137000000,0.00000000000
1069,656.69294323,500.00000000,1853.18181818,0.43467214,6.36363636,0.20999999,1294.05863259,855.79290494,784118.08788800000,9240801.55416000000,0.00000000000
1070,635.72887166,500.00000000,1806.46666667,0.40544607,7.33333333,0.20999999,1299.76498210,933.19497070,783960.74975700000,9242222.97534000000,0.00000000000
1071,696.82578261,682.22222222,1693.53333333,0.39146358,8.82222222,0.20088889,1444.27667101,1080.22969089,784636.32354900000,9245776.64462000000,0.00000000000
1072,730.99568739,543.55555556,1495.08000000,0.33411337,3.88000000,0.15431111,1839.40373318,1486.01339762,785906.21885000000,9251718.50580000000,0.00000000000
1073,650.76686220,667.56756757,1709.45945946,0.39131635,8.29729730,0.20162162,1594.46757219,1013.10962244,787958.98073500000,9244200.61252000000,0.00000000000
1074,632.55021595,561.90476190,1739.95238095,0.39437948,9.00000000,0.20690476,1586.80523391,971.27259173,788604.49271600000,9242880.47543000000,0.00000000000
1075,663.77074597,605.88235294,1718.49019608,0.39838406,8.94117647,0.20470588,1728.99647432,1000.14462535,790221.72473500000,9243460.74149000000,0.00000000000
1076,702.88245148,929.78723404,1726.02127660,0.41790764,8.17021277,0.17148936,1793.72340685,980.68907003,791809.12537600000,9242700.19753000000,0.00000000000
1077,661.75151248,700.00000000,1686.78048780,0.36737090,8.60975610,0.20000000,1964.69171291,1140.65580787,792306.68113800000,9244678.20889000000,0.00000000000
1078,661.39523785,700.00000000,1676.53846154,0.36627688,6.88461538,0.20000000,1923.10500394,1147.25254998,790802.39126400000,9245466.65654000000,0.00000000000
1079,680.10617620,700.00000000,1684.40909091,0.38619082,7.09090909,0.20000000,1792.79000022,1083.15863765,789559.21274300000,9245378.86074000000,0.00000000000
1080,727.79053141,662.66666667,1609.28000000,0.37225523,5.86666667,0.18880000,1880.89333496,1233.46514882,788398.99037000000,9248305.53403000000,0.00000000000
1081,693.67232684,643.28358209,1591.47761194,0.35144390,6.17910448,0.18298508,1804.18193942,1288.93283844,787265.06618600000,9247420.46097000000,0.00000000000
1082,749.06377426,683.67346939,1597.16326531,0.37174708,5.97959184,0.19510204,2052.64143465,1263.46876619,789855.41338600000,9248724.39717000000,0.00000000000
1083,670.23156408,700.00000000,1662.56756757,0.35267903,9.89189189,0.20000000,2058.45973659,1230.62891285,791541.35966900000,9246677.73962000000,0.00000000000
1084,782.53704210,700.00000000,1622.43181818,0.37802352,5.70454545,0.20000000,2276.49490079,1284.74124839,792289.92308300000,9248740.37695000000,0.00000000000
1085,766.30782335,700.00000000,1641.10000000,0.36314056,6.57777778,0.20000000,2402.31877441,1339.01944851,794247.15584800000,9248476.22839000000,0.00000000000
1086,733.08441026,700.00000000,1653.22222222,0.35864944,7.82222222,0.20000000,2308.07434218,1307.79677870,795298.24067400000,9246594.19860000000,0.00000000000
1087,688.07600243,700.00000000,1662.26865672,0.34635874,9.47761194,0.20000000,2193.89687063,1303.61227007,795821.20187900000,9244913.37697000000,0.00000000000
1088,786.88841370,700.00000000,1603.18965517,0.35270033,5.49425287,0.20000000,2376.16477247,1440.61252638,799093.91108600000,9245847.24165000000,0.00000000000
1089,643.29319503,573.17073171,1733.97560976,0.35615249,9.31707317,0.20634146,1277.35438500,1162.78244093,780110.00039700000,9244992.02463000000,0.00000000000
1090,654.00994394,637.25490196,1720.29411765,0.37298047,8.39215686,0.20313725,1313.99490656,1099.22434489,782467.15285800000,9245118.92790000000,0.00000000000
1091,645.55283647,572.72727273,1758.90909091,0.39005025,9.21818182,0.20636363,1298.77454057,1011.03608842,783111.67460100000,9243621.72013000000,0.00000000000
1092,758.41174886,700.00000000,1624.49333333,0.38388041,8.28000000,0.20000000,1534.37626139,1218.26143229,784744.14965300000,9248880.19065000000,0.00000000000
1093,708.58960187,680.24691358,1650.28395062,0.36023131,6.59259259,0.20098766,1418.11000042,1254.87086317,781184.00549300000,9246645.81927000000,0.00000000000
1094,703.79848641,667.60563380,1661.19718310,0.34515483,6.39436620,0.20161972,1400.93894249,1332.71203699,780392.17458400000,9248125.20491000000,0.00000000000
1095,692.46646541,700.00000000,1670.61538462,0.31898771,9.73846154,0.20000000,1442.95892240,1485.73049692,778578.91809000000,9249296.02287000000,0.00000000000
1096,657.11263166,554.76190476,1721.78571429,0.29176771,10.00000000,0.20726190,1508.68142991,1597.18249657,776672.45469400000,9249048.26160000000,0.00000000000
1097,990.44008137,1142.10526316,1870.07518797,0.38248754,7.00751880,0.15300752,1959.18112664,1608.62982591,765898.70618100000,9252056.13137000000,0.00000000000
1098,709.78169198,632.75862069,1799.92241379,0.26956996,9.56896552,0.20241379,1854.05034559,1924.22155814,769840.70736400000,9251472.66803000000,0.00000000000
1099,658.38739213,506.52173913,1755.45652174,0.26730718,10.00000000,0.20967391,1665.52967105,1805.57011082,773388.29287400000,9250164.76066000000,0.00000000000
1100,707.45212359,631.42857143,1666.47857143,0.29095041,8.61428571,0.20342857,1599.64414324,1740.36585955,776771.33263200000,9251350.63680000000,0.00000000000
1101,690.51814322,565.30612245,1688.88435374,0.26105494,8.51020408,0.20673469,1694.14666956,1965.92646800,776536.02657100000,9253654.99563000000,0.00000000000
1102,671.27210612,500.00000000,1774.50666667,0.23995543,9.81333333,0.20999999,1870.78786458,2127.00333171,771312.74357000000,9253229.82076000000,0.00000000000
1103,679.26323831,500.00000000,1794.31034483,0.23181859,6.89655172,0.20999999,1965.99069319,2251.58725923,770041.86500500000,9254489.82827000000,0.00000000000
1104,784.33276291,500.00000000,1821.50000000,0.26424764,9.60000000,0.20999999,2049.00074158,2184.93024445,767807.38183000000,9255514.36141000000,0.00000000000
1105,938.93851135,650.00000000,1870.90000000,0.33541911,10.40000000,0.19499999,2034.40910400,1863.00910034,765834.75250600000,9254627.69004000000,0.00000000000
1106,974.82487760,696.42857143,1931.12500000,0.32245311,8.45535714,0.19035714,2211.52321516,2052.15223149,764201.27858000000,9258195.26834000000,0.00000000000
1107,805.10314743,500.00000000,1830.68292683,0.25169928,9.72357724,0.20999999,2157.76104885,2391.59178695,768133.52038600000,9257680.28414000000,0.00000000000
1108,677.38928511,500.00000000,1773.28301887,0.22041281,8.92452830,0.20999999,1992.96103654,2402.16283028,771600.73006300000,9256136.88334000000,0.00000000000
1109,792.92309977,500.00000000,1759.73333333,0.25851840,8.70000000,0.20999999,1953.13232829,2273.59098714,772835.75269200000,9256168.14022000000,0.00000000000
1110,1018.46928653,1234.28571429,2003.06190476,0.50496478,5.11428571,0.16314286,1920.89285424,998.36057467,755692.32307800000,9250006.83173000000,0.00000000000
1111,1017.86589072,1278.13953488,1967.10697674,0.46281661,6.63720930,0.15437209,1947.48781852,1187.35228981,760101.64947500000,9250049.21903000000,0.00000000000
1112,944.01841392,1255.85585586,1916.16216216,0.39479577,6.86486486,0.15252252,1940.60296906,1448.66245249,764130.39283600000,9250037.68142000000,0.00000000000
1113,991.69131809,1500.00000000,1936.88888889,0.39623628,9.24074074,0.11000000,2003.97315357,1512.09647850,762518.45862300000,9253290.31514000000,0.00000000000
1114,984.34050642,1500.00000000,1956.73809524,0.42381371,9.45238095,0.11000000,1978.05404518,1345.05048697,760978.26040100000,9252807.21078000000,0.00000000000
1115,953.05262283,1500.00000000,1964.24137931,0.41312810,10.48275862,0.11000000,1982.47379277,1355.88172229,759406.86332000000,9253557.15443000000,0.00000000000
1116,939.00038744,1500.00000000,1950.73913043,0.38672300,10.13043478,0.11000000,2014.91085683,1493.35869565,760325.82110900000,9254622.18837000000,0.00000000000
1117,976.70174561,1500.00000000,1958.83636364,0.41375473,10.81818182,0.11000000,2019.85583274,1386.27908825,758608.62875000000,9255340.45463000000,0.00000000000
1118,981.07609276,1481.48148148,1941.01851852,0.37938726,10.29629630,0.11185185,2052.30777995,1606.77148211,761202.13051300000,9255603.81255000000,0.00000000000
1119,969.25579418,1159.09090909,1930.18181818,0.35130443,10.54545455,0.14409091,2092.35567405,1791.81818182,763343.40674100000,9256017.42502000000,0.00000000000
1120,996.23840748,1500.00000000,1947.79545455,0.36395943,8.88636364,0.11000000,2144.36181641,1742.35863703,761673.00427500000,9257346.89632000000,0.00000000000
1121,997.67633296,1500.00000000,1951.82352941,0.38080012,9.74509804,0.11000000,2141.78843539,1624.57744524,759855.53050300000,9257609.94159000000,0.00000000000
1122,1107.44878105,270.13698630,1868.89315068,0.72458211,8.93972603,0.16304110,1360.94306607,417.48081991,768346.08152900000,9233586.51412000000,0.00000000000
1123,625.36185397,100.00000000,1907.15384615,0.42882623,7.92307692,0.16000000,1405.86307467,832.73415433,782138.97784000000,9233053.32708000000,0.00000000000
1124,647.20180257,100.00000000,1895.33333333,0.44027886,7.00000000,0.16000000,1444.66332194,822.73359782,783159.96683000000,9232637.79425000000,0.00000000000
1125,627.64300537,100.00000000,1902.25000000,0.42364088,7.87500000,0.16000000,1471.04997253,853.73662567,783145.04337200000,9231926.68114000000,0.00000000000
1126,675.44999695,100.00000000,1903.50000000,0.45145900,6.00000000,0.16000000,1502.14875793,820.72236633,783265.08000400000,9231249.95556000000,0.00000000000
1127,668.69998605,100.00000000,1881.00000000,0.45491028,6.00000000,0.16000000,1450.36143276,801.26613944,784298.94227100000,9233486.91765000000,0.00000000000
1128,667.94998932,200.00000000,1878.50000000,0.45671875,6.00000000,0.17250000,1440.88250732,794.56787872,784784.52068600000,9233887.88923000000,0.00000000000
1129,667.20000543,233.33333333,1876.00000000,0.45801444,6.00000000,0.17666666,1417.74110243,789.53066678,784198.77957900000,9234149.24872000000,0.00000000000
1130,665.46000977,340.00000000,1870.20000000,0.45845860,6.00000000,0.18999999,1394.16697998,786.05620728,783695.35789200000,9234442.68206000000,0.00000000000
1131,656.31715276,100.00000000,1901.61538462,0.43000707,6.23076923,0.16000000,1557.73459097,870.17522254,784590.74607200000,9230523.99247000000,0.00000000000
1132,657.96486119,100.00000000,1900.14285714,0.42485914,6.71428571,0.16000000,1592.78998675,890.60958426,785653.04685600000,9230197.87866000000,0.00000000000
1133,673.83998617,100.00000000,1898.13333333,0.44504667,6.00000000,0.16000000,1538.25601400,840.31439616,784672.87275800000,9231204.62648000000,0.00000000000
1134,672.69229830,100.00000000,1894.30769231,0.44881346,6.00000000,0.16000000,1513.85308368,826.15962102,785072.12089100000,9231991.83234000000,0.00000000000
1135,670.41665310,100.00000000,1886.72222222,0.45262106,6.00000000,0.16000000,1479.26666260,810.79939440,784594.69695300000,9232723.08702000000,0.00000000000
1136,670.69998508,144.44444444,1887.66666667,0.45521522,6.00000000,0.16555555,1470.82889811,802.71276855,785257.45654900000,9233012.48388000000,0.00000000000
1137,676.10999756,100.00000000,1905.70000000,0.44766400,6.00000000,0.16000000,1537.42700195,834.23209839,785936.50601100000,9231976.36845000000,0.00000000000
1138,676.13999634,100.00000000,1905.80000000,0.45239310,6.00000000,0.16000000,1513.33698730,818.46489258,786099.54724100000,9232814.35034000000,0.00000000000
1139,676.49997965,100.00000000,1907.00000000,0.45253301,6.00000000,0.16000000,1517.66670736,818.42366536,786734.85858700000,9232940.01550000000,0.00000000000
1140,675.29998779,100.00000000,1903.00000000,0.45515650,6.00000000,0.16000000,1497.03002930,808.37776184,786534.38546700000,9233562.32038000000,0.00000000000
1141,675.05999756,100.00000000,1902.20000000,0.45837280,6.00000000,0.16000000,1476.29399414,797.68399658,786118.96126500000,9234040.88345000000,0.00000000000
1142,611.36070905,100.00000000,1904.00000000,0.39058286,8.85714286,0.16000000,1614.61570522,953.40985979,786233.97683700000,9229908.47695000000,0.00000000000
1143,638.73222521,100.00000000,1901.22222222,0.40531667,7.66666667,0.16000000,1626.82444933,937.49389648,787181.09261400000,9229886.20990000000,0.00000000000
1144,619.95329503,100.00000000,1900.42857143,0.39505764,8.50000000,0.16000000,1615.81428746,949.79357474,788187.30386800000,9230252.80406000000,0.00000000000
1145,629.83719482,100.00000000,1903.40000000,0.40623640,8.00000000,0.16000000,1595.75002441,920.64580078,786552.31205700000,9230604.92581000000,0.00000000000
1146,669.76794434,100.00000000,1908.31250000,0.43553594,6.31250000,0.16000000,1578.14436340,868.20481491,787034.30384200000,9231279.03852000000,0.00000000000
1147,677.97001343,100.00000000,1911.90000000,0.44690730,6.00000000,0.16000000,1550.17500000,839.10249634,786812.05760400000,9232063.34569000000,0.00000000000
1148,676.80002441,100.00000000,1908.00000000,0.43550780,6.00000000,0.16000000,1595.46604004,877.30600586,788163.75523700000,9231104.34281000000,0.00000000000
1149,678.42001953,100.00000000,1913.40000000,0.44329540,6.00000000,0.16000000,1567.37597656,852.03118896,787662.63569600000,9232102.66223000000,0.00000000000
1150,677.69999186,100.00000000,1911.00000000,0.45019800,6.00000000,0.16000000,1534.60001628,827.64866130,787495.29689800000,9233115.95430000000,0.00000000000
1151,677.09997559,100.00000000,1909.00000000,0.45312766,6.00000000,0.16000000,1517.69669596,817.20900472,787103.79465300000,9233237.07099000000,0.00000000000
1152,676.39998372,100.00000000,1906.66666667,0.45712150,6.00000000,0.16000000,1493.82503255,803.31016032,786870.20639600000,9233967.40548000000,0.00000000000
1153,677.09997559,100.00000000,1909.00000000,0.45597725,6.00000000,0.16000000,1504.94003296,807.86325073,787473.11489000000,9233920.72674000000,0.00000000000
1154,674.81250000,100.00000000,1901.37500000,0.42772600,6.00000000,0.16000000,1616.63998413,902.96587372,788726.86466900000,9230821.57434000000,0.00000000000
1155,662.04325104,100.00000000,1903.37500000,0.41966550,6.62500000,0.16000000,1607.30751038,915.71475220,789312.05795200000,9230797.54536000000,0.00000000000
1156,677.85000610,100.00000000,1911.50000000,0.43601630,6.00000000,0.16000000,1585.86699219,876.90080566,789117.38685900000,9232018.16410000000,0.00000000000
1157,678.30000814,100.00000000,1913.00000000,0.43948778,6.00000000,0.16000000,1579.38221571,865.14921739,788498.04910600000,9232005.70601000000,0.00000000000
1158,678.97500610,100.00000000,1915.25000000,0.44629175,6.00000000,0.16000000,1554.11624146,842.41688538,788190.72965400000,9232705.63607000000,0.00000000000
1159,678.00000000,100.00000000,1912.00000000,0.44886320,6.00000000,0.16000000,1540.56799316,832.50019531,788126.01741600000,9233205.17789000000,0.00000000000
1160,677.28750610,100.00000000,1909.62500000,0.45088313,6.00000000,0.16000000,1528.67498779,824.95500183,788188.45187100000,9233675.63864000000,0.00000000000
1161,677.18181263,100.00000000,1909.27272727,0.42792282,6.00000000,0.16000000,1599.28000710,905.45273105,790110.49203000000,9231616.64911000000,0.00000000000
1162,678.30001526,100.00000000,1913.00000000,0.43055615,6.00000000,0.16000000,1583.73850098,897.31059570,790560.93768500000,9232229.91243000000,0.00000000000
1163,677.51540903,100.00000000,1910.38461538,0.43492100,6.00000000,0.16000000,1565.42693622,880.36976976,790582.93021500000,9233261.35592000000,0.00000000000
1164,676.95001221,100.00000000,1908.50000000,0.44317701,6.00000000,0.16000000,1549.47123718,850.57350159,789699.76121800000,9233617.00018000000,0.00000000000
1165,677.52001953,100.00000000,1910.40000000,0.44363700,6.00000000,0.16000000,1553.53000488,849.71619873,789331.02056800000,9233237.18673000000,0.00000000000
1166,677.10001628,100.00000000,1909.00000000,0.44834167,6.00000000,0.16000000,1537.91666667,833.18068441,788701.19472800000,9233452.11852000000,0.00000000000
1167,676.80000814,100.00000000,1908.00000000,0.44833134,6.00000000,0.16000000,1536.42000326,832.80934652,788949.19249200000,9233768.88686000000,0.00000000000
1168,616.57655843,100.00000000,1897.33333333,0.38456356,8.77777778,0.16000000,1639.17999946,987.20088026,789111.11088700000,9230058.49789000000,0.00000000000
1169,655.28619385,100.00000000,1896.12500000,0.40126581,6.93750000,0.16000000,1644.62001801,978.26487350,790472.20873300000,9229840.10963000000,0.00000000000
1170,664.71846147,100.00000000,1897.27272727,0.41007495,6.45454545,0.16000000,1619.87909490,956.55694580,790872.02806600000,9230685.19374000000,0.00000000000
1171,648.31198730,100.00000000,1893.53333333,0.38850006,7.33333333,0.16000000,1633.40399577,1020.77939453,792027.98201600000,9229682.27712000000,0.00000000000
1172,661.04673767,100.00000000,1893.00000000,0.39186025,6.62500000,0.16000000,1613.44561768,1025.91320419,793402.51656900000,9229775.58963000000,0.00000000000
1173,646.54452749,100.00000000,1898.76923077,0.38079758,7.53846154,0.16000000,1593.24037992,1051.34527118,794432.59929300000,9230165.24002000000,0.00000000000
1174,670.28184001,100.00000000,1898.70833333,0.40066838,6.20833333,0.16000000,1586.42500305,1002.95946503,793415.95043600000,9231405.43683000000,0.00000000000
1175,667.24581909,100.00000000,1901.16666667,0.39517517,6.41666667,0.16000000,1570.97917684,1021.31773885,794154.70514200000,9232499.80697000000,0.00000000000
1176,646.44384444,100.00000000,1916.36842105,0.36323311,8.10526316,0.16000000,1555.17526727,1133.16843133,796333.41530100000,9229697.62331000000,0.00000000000
1177,655.27063821,100.00000000,1908.59090909,0.37253177,7.36363636,0.16000000,1557.12410112,1103.83363481,795696.89661400000,9231304.24235000000,0.00000000000
1178,674.74998983,100.00000000,1901.16666667,0.39247850,6.00000000,0.16000000,1571.96333143,1044.50388590,794692.44354100000,9231263.63885000000,0.00000000000
1179,649.58732435,100.00000000,1908.50000000,0.37298239,7.66666667,0.16000000,1587.40721978,1092.33778890,794856.42989200000,9229336.85378000000,0.00000000000
1180,620.85606858,100.00000000,1922.10344828,0.34193307,10.13793103,0.16000000,1526.63517393,1195.20724172,797598.99086600000,9229580.75487000000,0.00000000000
1181,621.69646810,100.00000000,1920.33333333,0.33070860,10.66666667,0.16000000,1484.96000163,1258.24065755,799448.28049300000,9229778.48216000000,0.00000000000
1182,634.33861915,100.00000000,1913.57446809,0.34631015,9.29787234,0.16000000,1523.65573834,1198.80276554,797610.79002000000,9230971.30169000000,0.00000000000
